,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[181],1,ZAPCANNON,1,MAGNETICFLUX,1,IONDELUGE,1,DRAGONPULSE,1,FIREPUNCH,1,TACKLE,1,GROWL,1,THUNDERWAVE,1,THUNDERSHOCK,4,THUNDERWAVE,8,THUNDERSHOCK,11,COTTONSPORE,16,CHARGE,20,TAKEDOWN,25,ELECTROBALL,29,CONFUSERAY,30,THUNDERPUNCH,35,POWERGEM,40,DISCHARGE,46,COTTONGUARD,51,SIGNALBEAM,57,LIGHTSCREEN,62,THUNDER,65,DRAGONPULSE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[182],1,LEAFSTORM,1,LEAFBLADE,1,MEGADRAIN,1,SWEETSCENT,1,STUNSPORE,1,SUNNYDAY,24,MAGICALLEAF,49,PETALBLIZZARD,64,LEAFSTORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[183],1,TACKLE,1,WATERGUN,2,TAILWHIP,5,WATERSPORT,7,BUBBLE,10,DEFENSECURL,10,ROLLOUT,13,BUBBLEBEAM,16,HELPINGHAND,20,AQUATAIL,23,PLAYROUGH,28,AQUARING,31,RAINDANCE,37,DOUBLEEDGE,40,SUPERPOWER,47,HYDROPUMP,,,,,,,,,,,,,,,,,,
,EggMoves=AMNESIA,AQUAJET,BELLYDRUM,BODYSLAM,CAMOUFLAGE,FUTURESIGHT,MUDDYWATER,PERISHSONG,PRESENT,REFRESH,SUPERPOWER,SUPERSONIC,WATERSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[184],1,TACKLE,1,WATERGUN,1,TAILWHIP,1,WATERSPORT,2,TAILWHIP,5,WATERSPORT,7,BUBBLE,10,DEFENSECURL,10,ROLLOUT,13,BUBBLEBEAM,16,HELPINGHAND,21,AQUATAIL,25,PLAYROUGH,31,AQUARING,35,RAINDANCE,42,DOUBLEEDGE,46,SUPERPOWER,55,HYDROPUMP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[185],1,WOODHAMMER,1,COPYCAT,1,FLAIL,1,LOWKICK,1,ROCKTHROW,5,FLAIL,8,LOWKICK,12,ROCKTHROW,15,MIMIC,15,SLAM,19,FAINTATTACK,22,ROCKTOMB,26,BLOCK,29,ROCKSLIDE,36,SUCKERPUNCH,40,DOUBLEEDGE,43,STONEEDGE,47,HAMMERARM,,,,,,,,,,,,,,
,EggMoves=CURSE,DEFENSECURL,ENDURE,HARDEN,HEADBUTT,ROLLOUT,SANDTOMB,SELFDESTRUCT,STEALTHROCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[186],1,BUBBLEBEAM,1,HYPNOSIS,1,DOUBLESLAP,1,PERISHSONG,27,SWAGGER,37,BOUNCE,48,HYPERVOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[187],1,SPLASH,4,SYNTHESIS,6,TAILWHIP,8,TACKLE,10,FAIRYWIND,12,POISONPOWDER,14,STUNSPORE,16,SLEEPPOWDER,19,BULLETSEED,22,LEECHSEED,25,MEGADRAIN,28,ACROBATICS,31,RAGEPOWDER,34,COTTONSPORE,37,UTURN,40,WORRYSEED,43,GIGADRAIN,46,BOUNCE,49,MEMENTO,,,,,,,,,,,,
,EggMoves=AMNESIA,AROMATHERAPY,CONFUSION,COTTONGUARD,DOUBLEEDGE,ENCORE,ENDURE,GRASSYTERRAIN,HELPINGHAND,SEEDBOMB,WORRYSEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[188],1,SPLASH,1,SYNTHESIS,1,TAILWHIP,1,TACKLE,4,SYNTHESIS,6,TAILWHIP,8,TACKLE,10,FAIRYWIND,12,POISONPOWDER,14,STUNSPORE,16,SLEEPPOWDER,20,BULLETSEED,24,LEECHSEED,28,MEGADRAIN,32,ACROBATICS,36,RAGEPOWDER,40,COTTONSPORE,44,UTURN,48,WORRYSEED,52,GIGADRAIN,56,BOUNCE,60,MEMENTO,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[189],1,SPLASH,1,SYNTHESIS,1,TAILWHIP,1,TACKLE,4,SYNTHESIS,6,TAILWHIP,8,TACKLE,10,FAIRYWIND,12,POISONPOWDER,14,STUNSPORE,16,SLEEPPOWDER,20,BULLETSEED,24,LEECHSEED,29,MEGADRAIN,34,ACROBATICS,39,RAGEPOWDER,44,COTTONSPORE,49,UTURN,54,WORRYSEED,59,GIGADRAIN,64,BOUNCE,69,MEMENTO,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[190],1,SCRATCH,1,TAILWHIP,4,SANDATTACK,8,ASTONISH,11,BATONPASS,15,TICKLE,18,FURYSWIPES,22,SWIFT,25,SCREECH,29,AGILITY,32,DOUBLEHIT,36,FLING,39,NASTYPLOT,43,LASTRESORT,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=AGILITY,BEATUP,BOUNCE,COVET,DOUBLESLAP,FAKEOUT,PURSUIT,QUICKGUARD,REVENGE,SCREECH,SLAM,SPITE,SWITCHEROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[191],1,ABSORB,1,GROWTH,4,INGRAIN,7,GRASSWHISTLE,10,MEGADRAIN,13,LEECHSEED,16,RAZORLEAF,19,WORRYSEED,22,GIGADRAIN,25,ENDEAVOR,28,SYNTHESIS,31,NATURALGIFT,34,SOLARBEAM,37,DOUBLEEDGE,40,SUNNYDAY,43,SEEDBOMB,,,,,,,,,,,,,,,,,,
,EggMoves=BIDE,CURSE,ENCORE,ENDURE,GRASSWHISTLE,GRASSYTERRAIN,HELPINGHAND,INGRAIN,LEECHSEED,MORNINGSUN,NATURALGIFT,NATUREPOWER,SWEETSCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[192],1,FLOWERSHIELD,1,ABSORB,1,POUND,1,GROWTH,4,INGRAIN,7,GRASSWHISTLE,10,MEGADRAIN,13,LEECHSEED,16,RAZORLEAF,19,WORRYSEED,22,GIGADRAIN,25,BULLETSEED,28,PETALDANCE,31,NATURALGIFT,34,SOLARBEAM,37,DOUBLEEDGE,40,SUNNYDAY,43,LEAFSTORM,50,PETALBLIZZARD,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[193],1,TACKLE,1,FORESIGHT,6,QUICKATTACK,11,DOUBLETEAM,14,SONICBOOM,17,DETECT,22,SUPERSONIC,27,UPROAR,30,PURSUIT,33,ANCIENTPOWER,38,HYPNOSIS,43,WINGATTACK,46,SCREECH,49,UTURN,54,AIRSLASH,57,BUGBUZZ,,,,,,,,,,,,,,,,,,
,EggMoves=DOUBLEEDGE,FAINTATTACK,FEINT,LEECHLIFE,PURSUIT,REVERSAL,SECRETPOWER,SIGNALBEAM,SILVERWIND,WHIRLWIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[194],1,WATERGUN,1,TAILWHIP,5,MUDSPORT,9,MUDSHOT,15,SLAM,19,MUDBOMB,23,AMNESIA,29,YAWN,33,EARTHQUAKE,37,RAINDANCE,43,MIST,43,HAZE,47,MUDDYWATER,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=ACIDSPRAY,AFTERYOU,ANCIENTPOWER,BODYSLAM,CURSE,DOUBLEKICK,EERIEIMPULSE,ENCORE,GUARDSWAP,MUDSPORT,RECOVER,SLEEPTALK,SPITUP,STOCKPILE,SWALLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[195],1,WATERGUN,1,TAILWHIP,1,MUDSPORT,5,MUDSPORT,9,MUDSHOT,15,SLAM,19,MUDBOMB,24,AMNESIA,31,YAWN,36,EARTHQUAKE,41,RAINDANCE,48,MIST,48,HAZE,53,MUDDYWATER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[196],1,HELPINGHAND,1,TACKLE,1,TAILWHIP,5,SANDATTACK,9,CONFUSION,13,QUICKATTACK,17,SWIFT,20,PSYBEAM,25,FUTURESIGHT,29,PSYCHUP,33,MORNINGSUN,37,PSYCHIC,41,LASTRESORT,45,POWERSWAP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[197],1,HELPINGHAND,1,TACKLE,1,TAILWHIP,5,SANDATTACK,9,PURSUIT,13,QUICKATTACK,17,CONFUSERAY,20,FAINTATTACK,25,ASSURANCE,29,SCREECH,33,MOONLIGHT,37,MEANLOOK,41,LASTRESORT,45,GUARDSWAP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[198],1,PECK,1,ASTONISH,5,PURSUIT,11,HAZE,15,WINGATTACK,21,NIGHTSHADE,25,ASSURANCE,31,TAUNT,35,FAINTATTACK,41,MEANLOOK,45,FOULPLAY,50,TAILWIND,55,SUCKERPUNCH,61,TORMENT,65,QUASH,,,,,,,,,,,,,,,,,,,,
,EggMoves=ASSURANCE,BRAVEBIRD,CONFUSERAY,DRILLPECK,FAINTATTACK,FEATHERDANCE,FLATTER,MIRRORMOVE,PERISHSONG,PSYCHOSHIFT,ROOST,SCREECH,SKYATTACK,WHIRLWIND,WINGATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[199],1,HEALPULSE,1,POWERGEM,1,HIDDENPOWER,1,CURSE,1,YAWN,1,TACKLE,5,GROWL,9,WATERGUN,14,CONFUSION,19,DISABLE,23,HEADBUTT,28,WATERPULSE,32,ZENHEADBUTT,36,NASTYPLOT,41,SWAGGER,45,PSYCHIC,49,TRUMPCARD,54,PSYCHUP,58,HEALPULSE,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[200],1,GROWL,1,PSYWAVE,5,SPITE,10,ASTONISH,14,CONFUSERAY,19,MEANLOOK,23,HEX,28,PSYBEAM,32,PAINSPLIT,37,PAYBACK,41,SHADOWBALL,46,PERISHSONG,50,GRUDGE,55,POWERGEM,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=CURSE,DESTINYBOND,IMPRISON,MEFIRST,MEMENTO,NASTYPLOT,OMINOUSWIND,SCREECH,SHADOWSNEAK,SKILLSWAP,SPITE,SUCKERPUNCH,WONDERROOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[201],1,HIDDENPOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[202],1,MIRRORCOAT,1,SAFEGUARD,1,DESTINYBOND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[203],1,POWERSWAP,1,GUARDSWAP,1,ASTONISH,1,TACKLE,1,GROWL,1,CONFUSION,5,ODORSLEUTH,10,ASSURANCE,14,STOMP,19,PSYBEAM,23,AGILITY,28,DOUBLEHIT,32,ZENHEADBUTT,37,CRUNCH,41,BATONPASS,46,NASTYPLOT,50,PSYCHIC,,,,,,,,,,,,,,,,
,EggMoves=AMNESIA,BEATUP,DOUBLEKICK,FORESIGHT,FUTURESIGHT,MAGICCOAT,MEANLOOK,MIRRORCOAT,RAZORWIND,SECRETPOWER,SKILLSWAP,TAKEDOWN,WISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[204],1,TACKLE,1,PROTECT,6,SELFDESTRUCT,9,BUGBITE,12,TAKEDOWN,17,RAPIDSPIN,20,BIDE,23,NATURALGIFT,28,SPIKES,31,PAYBACK,34,EXPLOSION,39,IRONDEFENSE,42,GYROBALL,45,DOUBLEEDGE,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=DOUBLEEDGE,ENDURE,FLAIL,PINMISSILE,POWERTRICK,REVENGE,SANDTOMB,STEALTHROCK,SWIFT,TOXICSPIKES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[205],1,HEAVYSLAM,1,ZAPCANNON,1,MAGNETRISE,1,TOXICSPIKES,1,TACKLE,1,PROTECT,1,SELFDESTRUCT,1,BUGBITE,12,TAKEDOWN,17,RAPIDSPIN,20,BIDE,23,NATURALGIFT,28,SPIKES,31,MIRRORSHOT,32,AUTOTOMIZE,36,PAYBACK,42,EXPLOSION,46,IRONDEFENSE,50,GYROBALL,56,DOUBLEEDGE,60,MAGNETRISE,64,ZAPCANNON,70,HEAVYSLAM,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[206],1,RAGE,1,DEFENSECURL,4,ROLLOUT,7,SPITE,10,PURSUIT,13,SCREECH,16,YAWN,19,ANCIENTPOWER,22,TAKEDOWN,25,ROOST,28,GLARE,31,DIG,34,DOUBLEEDGE,37,COIL,40,ENDURE,43,DRILLRUN,46,ENDEAVOR,49,FLAIL,,,,,,,,,,,,,,
,EggMoves=AGILITY,ANCIENTPOWER,ASTONISH,BIDE,BITE,CURSE,HEADBUTT,HEX,MAGICCOAT,SECRETPOWER,SLEEPTALK,SNORE,TRUMPCARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[207],1,POISONSTING,4,SANDATTACK,7,HARDEN,10,KNOCKOFF,13,QUICKATTACK,16,FURYCUTTER,19,FAINTATTACK,22,ACROBATICS,27,SLASH,30,UTURN,35,SCREECH,40,XSCISSOR,45,SKYUPPERCUT,50,SWORDSDANCE,55,GUILLOTINE,,,,,,,,,,,,,,,,,,,,
,EggMoves=AGILITY,BATONPASS,CROSSPOISON,DOUBLEEDGE,FEINT,METALCLAW,NIGHTSLASH,POISONTAIL,POWERTRICK,RAZORWIND,ROCKCLIMB,SANDTOMB,WINGATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[208],1,IRONTAIL,1,CRUNCH,1,ROCKSLIDE,1,SCREECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[209],1,ICEFANG,1,FIREFANG,1,THUNDERFANG,1,TACKLE,1,SCARYFACE,1,TAILWHIP,1,CHARM,7,BITE,13,LICK,19,HEADBUTT,25,ROAR,31,RAGE,37,PLAYROUGH,43,PAYBACK,49,CRUNCH,,,,,,,,,,,,,,,,,,,,
,EggMoves=CLOSECOMBAT,CRUNCH,DOUBLEEDGE,FAINTATTACK,FAKETEARS,FIREFANG,FOCUSPUNCH,HEALBELL,ICEFANG,METRONOME,MIMIC,PRESENT,SMELLINGSALT,SNORE,THUNDERFANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[210],1,OUTRAGE,1,ICEFANG,1,FIREFANG,1,THUNDERFANG,1,TACKLE,1,SCARYFACE,1,TAILWHIP,1,CHARM,7,BITE,13,LICK,19,HEADBUTT,27,ROAR,35,RAGE,43,PLAYROUGH,51,PAYBACK,59,CRUNCH,67,OUTRAGE,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[211],1,FELLSTINGER,1,HYDROPUMP,1,DESTINYBOND,1,WATERGUN,1,SPIKES,1,TACKLE,1,POISONSTING,9,HARDEN,9,MINIMIZE,13,BUBBLE,17,ROLLOUT,21,TOXICSPIKES,25,STOCKPILE,25,SPITUP,29,REVENGE,33,BRINE,37,PINMISSILE,41,TAKEDOWN,45,AQUATAIL,49,POISONJAB,53,DESTINYBOND,57,HYDROPUMP,60,FELLSTINGER,,,,
,EggMoves=ACIDSPRAY,AQUAJET,ASTONISH,BRINE,BUBBLEBEAM,FLAIL,HAZE,SIGNALBEAM,SUPERSONIC,WATERPULSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[212],1,FEINT,1,BULLETPUNCH,1,QUICKATTACK,1,LEER,5,FOCUSENERGY,9,PURSUIT,13,FALSESWIPE,17,AGILITY,21,METALCLAW,25,FURYCUTTER,29,SLASH,33,RAZORWIND,37,IRONDEFENSE,41,XSCISSOR,45,NIGHTSLASH,49,DOUBLEHIT,50,IRONHEAD,57,SWORDSDANCE,61,FEINT,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[213],1,STICKYWEB,1,WITHDRAW,1,CONSTRICT,1,BIDE,1,ROLLOUT,5,ENCORE,9,WRAP,12,STRUGGLEBUG,16,SAFEGUARD,20,REST,23,ROCKTHROW,27,GASTROACID,31,POWERTRICK,34,SHELLSMASH,38,ROCKSLIDE,42,BUGBITE,45,POWERSPLIT,45,GUARDSPLIT,49,STONEEDGE,53,STICKYWEB,,,,,,,,,,
,EggMoves=ACID,ACUPRESSURE,FINALGAMBIT,HELPINGHAND,KNOCKOFF,MUDSLAP,ROCKBLAST,SANDTOMB,SWEETSCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[214],1,ARMTHRUST,1,BULLETSEED,1,NIGHTSLASH,1,TACKLE,1,LEER,1,HORNATTACK,1,ENDURE,7,FEINT,10,AERIALACE,16,CHIPAWAY,25,FURYATTACK,28,BRICKBREAK,31,PINMISSILE,34,TAKEDOWN,37,MEGAHORN,43,CLOSECOMBAT,46,REVERSAL,,,,,,,,,,,,,,,,
,EggMoves=BIDE,DOUBLEEDGE,FLAIL,FOCUSPUNCH,HARDEN,MEGAHORN,PURSUIT,REVENGE,ROCKBLAST,SEISMICTOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[215],1,SCRATCH,1,LEER,1,TAUNT,8,QUICKATTACK,10,FAINTATTACK,14,ICYWIND,16,FURYSWIPES,20,AGILITY,22,METALCLAW,25,HONECLAWS,28,BEATUP,32,SCREECH,35,SLASH,40,SNATCH,44,PUNISHMENT,47,ICESHARD,,,,,,,,,,,,,,,,,,
,EggMoves=ASSIST,AVALANCHE,BITE,CRUSHCLAW,DOUBLEHIT,FAKEOUT,FEINT,FORESIGHT,ICEPUNCH,ICESHARD,ICICLECRASH,PUNISHMENT,PURSUIT,SPITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[216],1,FLING,1,COVET,1,SCRATCH,1,BABYDOLLEYES,1,LICK,1,FAKETEARS,8,FURYSWIPES,15,FAINTATTACK,22,SWEETSCENT,25,PLAYNICE,29,SLASH,36,CHARM,43,REST,43,SNORE,50,THRASH,57,FLING,,,,,,,,,,,,,,,,,,
,EggMoves=BELLYDRUM,CHIPAWAY,CLOSECOMBAT,CROSSCHOP,CRUNCH,DOUBLEEDGE,FAKETEARS,METALCLAW,NIGHTSLASH,PLAYROUGH,SEISMICTOSS,SLEEPTALK,TAKEDOWN,YAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[217],1,HAMMERARM,1,COVET,1,SCRATCH,1,LEER,1,LICK,1,FAKETEARS,8,FURYSWIPES,15,FAINTATTACK,22,SWEETSCENT,25,PLAYNICE,29,SLASH,38,SCARYFACE,47,REST,49,SNORE,58,THRASH,67,HAMMERARM,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[218],1,YAWN,1,SMOG,6,EMBER,8,ROCKTHROW,13,HARDEN,15,INCINERATE,20,CLEARSMOG,22,ANCIENTPOWER,27,FLAMEBURST,29,ROCKSLIDE,34,LAVAPLUME,36,AMNESIA,41,BODYSLAM,43,RECOVER,48,FLAMETHROWER,50,EARTHPOWER,,,,,,,,,,,,,,,,,,
,EggMoves=ACIDARMOR,CURSE,EARTHPOWER,GUARDSWAP,HEATWAVE,INFERNO,MEMENTO,ROLLOUT,SMOKESCREEN,SPITUP,STOCKPILE,SWALLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[219],1,EARTHPOWER,1,YAWN,1,SMOG,1,EMBER,1,ROCKTHROW,6,EMBER,8,ROCKTHROW,13,HARDEN,15,INCINERATE,20,CLEARSMOG,22,ANCIENTPOWER,27,FLAMEBURST,29,ROCKSLIDE,34,LAVAPLUME,36,AMNESIA,38,SHELLSMASH,43,BODYSLAM,47,RECOVER,54,FLAMETHROWER,58,EARTHPOWER,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[220],1,TACKLE,1,ODORSLEUTH,5,MUDSPORT,8,POWDERSNOW,11,MUDSLAP,14,ENDURE,18,MUDBOMB,21,ICYWIND,24,ICESHARD,28,TAKEDOWN,35,MIST,37,EARTHQUAKE,40,FLAIL,44,BLIZZARD,48,AMNESIA,,,,,,,,,,,,,,,,,,,,
,EggMoves=ANCIENTPOWER,AVALANCHE,BITE,BODYSLAM,CURSE,DOUBLEEDGE,FISSURE,FREEZEDRY,ICICLECRASH,ICICLESPEAR,MUDSHOT,STEALTHROCK,TAKEDOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[221],1,ANCIENTPOWER,1,PECK,1,ODORSLEUTH,1,MUDSPORT,1,POWDERSNOW,5,MUDSPORT,8,POWDERSNOW,11,MUDSLAP,14,ENDURE,18,MUDBOMB,21,ICYWIND,24,ICEFANG,28,TAKEDOWN,33,FURYATTACK,37,MIST,41,THRASH,46,EARTHQUAKE,52,BLIZZARD,58,AMNESIA,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[222],1,TACKLE,1,HARDEN,4,BUBBLE,8,RECOVER,10,BUBBLEBEAM,13,REFRESH,17,ANCIENTPOWER,20,SPIKECANNON,23,LUCKYCHANT,27,BRINE,29,IRONDEFENSE,31,ROCKBLAST,35,ENDURE,38,AQUARING,41,POWERGEM,45,MIRRORCOAT,47,EARTHPOWER,50,FLAIL,,,,,,,,,,,,,,
,EggMoves=AMNESIA,AQUARING,BARRIER,BIDE,CAMOUFLAGE,CONFUSERAY,CURSE,HEADSMASH,ICICLESPEAR,INGRAIN,MIST,NATUREPOWER,SCREECH,WATERPULSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[223],1,WATERGUN,6,LOCKON,10,PSYBEAM,14,AURORABEAM,18,BUBBLEBEAM,22,FOCUSENERGY,26,WATERPULSE,30,SIGNALBEAM,34,ICEBEAM,38,BULLETSEED,42,HYDROPUMP,46,HYPERBEAM,50,SOAK,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=ACIDSPRAY,AURORABEAM,ENTRAINMENT,FLAIL,HAZE,MUDSHOT,OCTAZOOKA,ROCKBLAST,SCREECH,SNORE,SUPERSONIC,SWIFT,WATERPULSE,WATERSPOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[224],1,GUNKSHOT,1,ROCKBLAST,1,WATERGUN,1,CONSTRICT,1,PSYBEAM,1,AURORABEAM,6,CONSTRICT,10,PSYBEAM,14,AURORABEAM,18,BUBBLEBEAM,22,FOCUSENERGY,25,OCTAZOOKA,28,WRINGOUT,34,SIGNALBEAM,40,ICEBEAM,46,BULLETSEED,52,HYDROPUMP,58,HYPERBEAM,64,SOAK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[225],1,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=AURORABEAM,BESTOW,DESTINYBOND,FAKEOUT,FREEZEDRY,FUTURESIGHT,ICEBALL,ICEPUNCH,ICESHARD,ICYWIND,QUICKATTACK,RAPIDSPIN,SPIKES,SPLASH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[226],1,PSYBEAM,1,BULLETSEED,1,SIGNALBEAM,1,TACKLE,1,BUBBLE,1,SUPERSONIC,1,BUBBLEBEAM,3,SUPERSONIC,7,BUBBLEBEAM,11,CONFUSERAY,14,WINGATTACK,16,HEADBUTT,19,WATERPULSE,23,WIDEGUARD,27,TAKEDOWN,32,AGILITY,36,AIRSLASH,39,AQUARING,46,BOUNCE,49,HYDROPUMP,,,,,,,,,,
,EggMoves=AMNESIA,HAZE,HYDROPUMP,MIRRORCOAT,MUDSPORT,SLAM,SPLASH,TWISTER,WATERSPORT,WIDEGUARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
